cat,subcat,market,region,y,y_fcst,MSE,MAPE
Technology,Accessories,Africa,all,"[69.24000000000001, 89.50999999999999, 225.24, 232.14999999999998, 524.0, 428.24, 38.52, 100.4, 1077.66, 1900.6899999999998, 178.89, 479.19000000000005, 1077.6, 50.730000000000004, 317.58, 88.26, 1071.98, 1274.6499999999999, 301.92, 815.3599999999999, 229.74, 2052.7999999999997, 471.9200000000001, 1534.3700000000001, 1081.26, 370.32, 575.97, 96.71000000000001, 1680.9600000000003, 1570.63, 504.45, 2403.8799999999997, 2540.7999999999997, 1470.72, 1232.55, 522.17, 662.86, 869.13, 331.99, 194.19, 833.16, 343.5, 1544.58, 2127.6, 1053.6, 410.65999999999997, 3415.71, 1704.05, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, -523.0, -105.0, -893.0, -186.0, -95.0, -235.0, -1226.0, 509.0, 1427.0, 1003.0, 25.0, 765.0, 2636.0, 596.0, 1075.0, 1735.0, 837.0, 629.0, 1717.0, 3023.0, 2215.0, 1509.0, 824.0, 2740.0, 3417.0, 743.0, 1852.0, 2518.0, 1284.0, 1582.0, 2291.0, 4597.0, 3811.0, 2901.0, 872.0, 5043.0]",1.0637393131091812,230.05657958984375
Technology,Accessories,Asia Pacific,all,"[886.63, 1689.6499999999999, 2330.67, 2009.42, 6258.49, 4146.37, 1605.0800000000002, 3776.23, 918.22, 3959.1400000000003, 3059.77, 6601.65, 2184.3500000000004, 2670.7599999999998, 3294.15, 1203.26, 5617.499999999999, 7125.2699999999995, 2560.34, 4581.43, 2623.9900000000002, 5443.22, 6226.92, 3228.37, 2102.94, 2785.3599999999997, 5498.4400000000005, 3075.6499999999996, 3190.58, 4212.629999999999, 5411.349999999999, 5898.1, 6719.02, 4919.31, 8879.67, 5264.260000000001, 3702.03, 6974.56, 1435.0700000000002, 5305.7300000000005, 8164.34, 6248.45, 3327.07, 5653.23, 4778.54, 5876.84, 13057.52, 6516.37, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 2183.0, 2248.0, 2342.0, 3603.0, 5332.0, 4973.0, 7465.0, 3323.0, 9131.0, 6382.0, 4389.0, 10394.0, 7073.0, 6191.0, 6832.0, 6517.0, 7910.0, 7606.0, 8372.0, 3514.0, 9781.0, 6791.0, 3816.0, 14088.0, 8260.0, 7214.0, 8865.0, 7606.0, 10135.0, 9893.0, 10191.0, 4409.0, 12575.0, 8545.0, 4637.0, 18363.0]",1.2274375525840797,106.65428924560547
Technology,Accessories,Europe,all,"[583.62, 1666.27, 383.66, 2251.7999999999997, 3859.04, 2733.0499999999997, 823.3199999999999, 1569.69, 3511.6099999999997, 196.71, 3847.5, 1920.15, 3049.9799999999996, 1794.52, 2454.3, 538.8299999999999, 1399.35, 4327.71, 3416.87, 7718.66, 4541.01, 1142.82, 3487.16, 4142.7300000000005, 1175.51, 3828.5299999999997, 1134.21, 1511.52, 1650.69, 9226.23, 2261.59, 4818.38, 6700.11, 8822.94, 4903.82, 4616.84, 2691.84, 2514.63, 2538.63, 5657.450000000001, 2494.24, 9010.119999999999, 4159.34, 14817.65, 10896.419999999998, 1538.1, 4760.66, 7385.33, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 2501.0, 5007.0, 3021.0, 3476.0, 4314.0, 4783.0, 6281.0, 5397.0, 8721.0, 9379.0, 2874.0, 5565.0, 2923.0, 3173.0, 4239.0, 3348.0, 7642.0, 13138.0, 7514.0, 6973.0, 16107.0, 16376.0, 2840.0, 6624.0, 3494.0, 5203.0, 5844.0, 5132.0, 10105.0, 15279.0, 12837.0, 9143.0, 22466.0, 21864.0, 3281.0, 8414.0]",0.7544085728053082,105.10250091552734
Technology,Accessories,LATAM,all,"[917.1, 749.08, 295.38, 558.35, 3006.35, 2634.82, 2260.6200000000003, 2307.1400000000003, 3337.2300000000005, 2356.3900000000003, 2092.04, 2367.97, 888.62, 1911.56, 1466.3600000000001, 3912.96, 1409.41, 3916.08, 1117.01, 2537.76, 4861.620000000001, 5378.12, 3440.7600000000007, 6873.82, 325.97, 1554.56, 2833.59, 3599.8900000000003, 2121.21, 5119.15, 2811.9799999999996, 1666.52, 7612.919999999999, 3919.96, 6337.23, 5549.75, 1626.1999999999998, 862.6700000000001, 1571.0899999999997, 2183.2799999999997, 1631.9899999999998, 2818.31, 2629.61, 6113.639999999999, 3590.600000000001, 5024.790000000001, 4080.48, 5556.65, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 3026.0, -898.0, 5201.0, 234.0, 3090.0, 5871.0, 86.0, 2986.0, 4228.0, 3941.0, 3643.0, 3744.0, 1880.0, 4695.0, 1268.0, 2643.0, 3941.0, 3831.0, 2508.0, 1554.0, 3644.0, 4078.0, 2709.0, 3887.0, 1843.0, 5176.0, 1089.0, 3173.0, 4453.0, 4364.0, 2856.0, 1862.0, 4220.0, 4626.0, 3144.0, 4448.0]",0.1449311704678785,276.5495300292969
Technology,Accessories,USCA,all,"[827.8900000000001, 1272.19, 957.73, 2545.9900000000002, 695.48, 667.04, 3329.9, 2989.46, 1393.79, 2630.6, 2690.9900000000002, 5352.0, 408.78, 1450.0900000000001, 1201.27, 1720.98, 1298.13, 1873.6000000000001, 5025.000000000001, 1401.7399999999998, 5685.21, 3950.98, 4821.4400000000005, 11918.91, 2274.5600000000004, 361.03, 2472.1800000000003, 1648.44, 4050.45, 1587.2300000000002, 1254.09, 4818.549999999999, 7137.129999999999, 3503.1099999999997, 8081.380000000001, 5752.470000000001, 2125.9, 4607.959999999999, 3952.27, 2139.87, 3753.1800000000003, 4848.83, 7547.339999999999, 4708.23, 10227.150000000001, 5271.540000000001, 8073.199999999999, 5548.24, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, -218.0, 3946.0, 1420.0, 3921.0, 6166.0, 2044.0, 3295.0, 11523.0, 8498.0, 7208.0, 9102.0, 9329.0, 1823.0, 7224.0, 210.0, 2804.0, 3852.0, 6694.0, 4956.0, 9473.0, 8757.0, 6637.0, 7966.0, 9338.0, 2158.0, 7464.0, 283.0, 2878.0, 3958.0, 7020.0, 5215.0, 9871.0, 9096.0, 6955.0, 8190.0, 9738.0]",0.10808114177497272,145.49534606933594
Technology,Machines,all,all,"[7102.68, 7702.419999999999, 31535.16, 3809.55, 6799.68, 8421.46, 7307.24, 9054.630000000001, 30031.749999999996, 9473.93, 17898.52, 23512.830000000005, 9814.95, 5245.18, 7728.19, 5820.259999999999, 13667.039999999999, 12484.000000000002, 10176.76, 17101.640000000003, 16141.430000000002, 12740.900000000001, 25473.15, 21361.36, 4509.400000000001, 13743.68, 15282.63, 17276.230000000003, 21039.61, 32300.97, 6931.3, 17620.94, 11799.880000000001, 19671.210000000003, 18516.6, 19683.829999999994, 21807.38, 8805.919999999998, 8846.059999999998, 19232.870000000003, 11199.740000000002, 24164.910000000003, 15718.09, 25975.47, 23306.9, 35159.990000000005, 41362.34, 24699.66, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, -2780.0, 19740.0, 4562.0, 17601.0, 22779.0, 11676.0, 19261.0, 8846.0, 7944.0, 25581.0, 17404.0, 46639.0, 16360.0, 22773.0, 12551.0, 13868.0, 30200.0, 12857.0, 27148.0, 17343.0, 22132.0, 42599.0, 29024.0, 59779.0, 21546.0, 29958.0, 15809.0, 17613.0, 37465.0, 16639.0, 33370.0, 21745.0, 27581.0, 49056.0, 38777.0, 74810.0]",0.7125122469280742,161.88671875
Technology,Machines,Africa,all,"[458.16999999999996, 974.7699999999999, 988.22, 22.39, 568.66, 1216.3799999999999, 80.55, 2453.04, 2905.6499999999996, 513.41, 1455.4799999999998, 2896.83, 104.36, 392.34, 1247.4, 1193.26, 1433.8300000000002, 163.62, 1059.5300000000002, 816.6800000000001, 363.21, 1613.12, 2857.6400000000003, 198.39, 98.1, 817.3100000000001, 1556.91, 2474.08, 1798.41, 2634.87, 3401.08, 1004.7, 4659.8, 563.41, 958.16, 691.29, 540.54, 1906.1, 1911.3899999999999, 642.6, 1925.5500000000002, 1233.24, 3281.4, 1273.85, 3431.2999999999997, 3612.41, 2710.99, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, -647.0, 67.0, 35.0, 1196.0, -1909.0, 1166.0, -4.0, 1543.0, 3888.0, 1216.0, 3498.0, 3772.0, 3087.0, 4349.0, 337.0, 3174.0, 2662.0, 2554.0, 3610.0, 2173.0, 4084.0, 4632.0, 1460.0, 4099.0, 5406.0, 5485.0, -810.0, 5284.0, 4420.0, 3931.0, 6606.0, 4111.0, 8092.0, 7698.0, 4471.0, 8745.0]",0.574882987341981,458.3459167480469
Technology,Machines,Asia Pacific,all,"[4211.89, 4114.65, 2028.84, 44.78, 2054.07, 2326.4399999999996, 3564.65, 2173.73, 3543.07, 6520.56, 3435.6099999999997, 6035.780000000001, 3676.0699999999997, 2716.44, 2685.63, 582.94, 5838.459999999999, 6584.220000000001, 1974.6599999999999, 7084.469999999999, 3889.07, 7313.279999999999, 3440.55, 4074.46, 1532.2399999999998, 1073.45, 2200.82, 1804.27, 6267.150000000001, 13178.5, 1549.23, 7598.0199999999995, 2566.4800000000005, 3524.77, 3507.93, 6830.15, 6531.92, 2955.67, 2101.56, 3568.5200000000004, 4903.740000000001, 5201.68, 5539.7300000000005, 8970.460000000001, 10403.980000000001, 5976.360000000001, 14774.35, 13034.9, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 2121.0, 7564.0, -4061.0, 4317.0, 2058.0, 13476.0, -1640.0, 11788.0, 935.0, 5362.0, 5531.0, 15232.0, 12168.0, 7975.0, 4620.0, 4556.0, 7618.0, 4643.0, 8313.0, 7188.0, 8824.0, 1315.0, 12493.0, 12052.0, 6731.0, 6515.0, 4319.0, 4277.0, 7750.0, 4853.0, 8471.0, 7461.0, 9101.0, 1547.0, 12760.0, 12547.0]",0.18705174971061447,141.00808715820312
Technology,Machines,Europe,all,"[1201.1399999999999, 2004.29, 2855.3999999999996, 3240.04, 2886.54, 3684.0299999999997, 3146.52, 2965.2299999999996, 1722.45, 361.08, 5702.87, 4367.8, 4218.9, 1988.06, 4153.59, 1994.1, 3262.46, 3608.85, 7573.51, 4385.85, 8577.78, 3292.25, 11965.21, 7609.509999999999, 1843.08, 3647.0199999999995, 2390.66, 4355.599999999999, 4590.67, 8425.18, 1808.0499999999997, 4707.57, 5858.0199999999995, 8036.03, 4853.829999999999, 8928.929999999998, 9019.56, 5069.73, 3635.2700000000004, 5794.52, 3606.6600000000003, 12805.240000000002, 3995.3199999999997, 11417.730000000001, 8426.84, 12918.72, 10343.029999999999, 6746.400000000001, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 8197.0, 11943.0, 8528.0, 6051.0, 4007.0, 7399.0, 11012.0, 9654.0, 5236.0, 5219.0, 7469.0, 8865.0, 11617.0, 11057.0, 8570.0, 6508.0, 6216.0, 7505.0, 8412.0, 7603.0, 3700.0, 7250.0, 7217.0, 9282.0, 10422.0, 10616.0, 8389.0, 6262.0, 5910.0, 7308.0, 7821.0, 7480.0, 3270.0, 7070.0, 6768.0, 8993.0]",0.2873159734331744,116.46189880371094
Technology,Machines,LATAM,all,"[917.26, 608.71, 348.04, 214.37, 690.05, 502.85, 515.52, 902.9200000000001, 1709.98, 1262.22, 1256.51, 436.32, 496.63, 423.86, 857.1, 570.5, 2227.97, 676.37, 214.26, 908.3399999999999, 624.44, 175.16, 879.3, 459.52, 156.04, 1010.82, 331.68, 873.56, 611.78, 1909.3, 304.98, 2685.06, 1457.96, 460.42, 608.47, 1703.54, 363.48, 1957.4699999999998, 865.9, 1625.68, 4659.429999999999, 871.17, 606.5, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 382.0, 628.0, 1244.0, 957.0, 1207.0, 326.0, 548.0, 773.0, 769.0, 2665.0, 2516.0, 1874.0, 646.0, 3065.0, 1595.0, 521.0, 1688.0, 134.0, 545.0, 786.0, 2175.0, 911.0, 5962.0, 2370.0, 875.0, 4782.0, 2658.0, 317.0, 2315.0, 1007.0, 1195.0, 1930.0, 3041.0, 1687.0, 9061.0, 3053.0]",2.755519632327681,108.61443328857422
Technology,Machines,USCA,all,"[314.22, 25314.66, 287.97, 600.36, 691.76, 559.71, 21860.58, 368.90000000000003, 6042.34, 8955.91, 1919.98, 1571.96, 3372.86, 464.97, 4001.29, 629.93, 1095.79, 8240.01, 5911.41, 311.25, 8749.95, 8994.54, 9099.93, 7551.67, 7888.06, 607.47, 1040.71, 1758.9, 1541.31, 9286.45, 281.53000000000003, 4106.65, 239.98, 742.71, 7349.969999999999, 343.2, 3868.96, 2992.33, 1439.98, 1576.55, 8174.18, 11761.380000000001, 1600.87, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, -2923.0, 5354.0, -155.0, 1390.0, 4410.0, -878.0, 3646.0, 1329.0, 249.0, 3367.0, 6230.0, 6646.0, 3852.0, 4405.0, -1009.0, 6240.0, 12503.0, 2935.0, 9894.0, 6193.0, 5534.0, 6489.0, 16570.0, 17241.0, 6945.0, 14957.0, -843.0, 8726.0, 33278.0, 2200.0, 19513.0, 12680.0, 10893.0, 11308.0, 36082.0, 42108.0]",1.9028676909236109,122.95072174072266
Technology,Phones,all,all,"[11555.210000000001, 18267.640000000003, 23636.97, 16027.380000000001, 24094.880000000005, 28510.880000000005, 15912.23, 39624.40000000001, 22871.07, 37930.37, 48836.51000000001, 50491.39, 18896.85, 11156.44, 16915.840000000004, 20707.689999999995, 28501.44, 36206.78, 22969.45, 45664.509999999995, 48660.81, 46429.33000000001, 27099.410000000007, 40331.47, 22833.81, 12681.169999999998, 25919.989999999994, 21216.47, 31438.119999999995, 68753.12, 36866.16, 45621.819999999985, 52443.57000000001, 35587.83999999999, 49258.159999999996, 50898.93000000001, 27646.780000000006, 23611.66, 24524.029999999995, 30427.469999999998, 31837.77, 53768.189999999995, 38651.200000000004, 73448.81999999999, 50022.65, 48198.369999999995, 77973.32, 71896.28, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 38962.0, 26912.0, 54914.0, 24890.0, 11909.0, 62165.0, 36806.0, 32129.0, 72327.0, 54512.0, 48506.0, 71636.0, 70128.0, 28106.0, 43260.0, 39843.0, 41486.0, 48996.0, 48881.0, 73734.0, 83470.0, 74098.0, 64198.0, 87780.0, 90541.0, 34885.0, 52929.0, 47419.0, 49870.0, 58541.0, 64358.0, 87379.0, 105470.0, 93543.0, 82566.0, 108940.0]",0.3508552151025697,215.2069854736328
Technology,Phones,Africa,all,"[41.85, 717.84, 205.47, 3861.9, 400.12, 527.36, 630.67, 5645.82, 5195.16, 186.70000000000002, 511.87, 471.41, 498.15999999999997, 456.03, 1651.86, 1213.5, 624.82, 2991.1200000000003, 190.86, 2792.89, 3679.93, 4414.92, 2328.89, 1529.8400000000001, 797.76, 1942.1399999999999, 634.88, 1122.75, 1215.32, 2691.0199999999995, 7291.8099999999995, 1709.92, 3740.4799999999996, 675.88, 2911.67, 7266.640000000001, 3205.8, 267.65999999999997, 3501.71, 4502.46, 3490.38, 2537.38, 4100.35, 1978.17, 5091.52, 3475.9300000000003, 4194.469999999999, 5717.76, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 3884.0, 2734.0, -1803.0, 4626.0, 5438.0, 3115.0, 878.0, 3947.0, 4309.0, 6839.0, 2788.0, 3643.0, 6025.0, 7109.0, 918.0, 4214.0, 6864.0, 5787.0, 2067.0, 5357.0, 6015.0, 8523.0, 4713.0, 4492.0, 7686.0, 9576.0, 852.0, 6099.0, 9378.0, 7922.0, 3192.0, 7185.0, 7663.0, 12739.0, 7048.0, 6514.0]",0.4868528374738364,135.29330444335938
Technology,Phones,Asia Pacific,all,"[6364.079999999999, 12600.710000000003, 9877.75, 1045.35, 5315.3, 11930.84, 6217.67, 8832.64, 6387.59, 10355.800000000001, 15850.18, 16281.38, 9022.880000000001, 5353.879999999999, 5452.74, 3175.92, 8175.22, 12550.11, 3394.19, 17781.05, 12448.119999999999, 18366.929999999997, 10193.36, 12409.99, 6221.099999999999, 2714.86, 9123.37, 4873.659999999999, 8505.03, 34952.299999999996, 14270.12, 22326.21, 22275.36, 16949.77, 13192.13, 12215.140000000001, 6153.65, 7036.929999999999, 7573.88, 11051.769999999999, 14614.35, 13225.150000000001, 5354.599999999999, 23039.53, 7559.12, 17844.38, 23998.51, 24319.07, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 2847.0, -5435.0, 8436.0, 23823.0, 7616.0, 34063.0, -129.0, 924.0, 6066.0, 12768.0, 7756.0, 12872.0, 21410.0, 18791.0, 9285.0, 7168.0, 20483.0, 35403.0, 7101.0, 26355.0, 13367.0, 19095.0, 18918.0, 21140.0, 27486.0, 21687.0, 14169.0, 9247.0, 27326.0, 46624.0, 17054.0, 27202.0, 23709.0, 22162.0, 31487.0, 28911.0]",0.25265235338742464,303.5377502441406
Technology,Phones,Europe,all,"[1806.98, 2195.5699999999997, 3075.7, 3659.24, 4511.62, 6046.779999999999, 4268.12, 15383.03, 4713.5599999999995, 4214.26, 9544.13, 14454.28, 7997.03, 2401.59, 3489.25, 7343.369999999999, 10158.75, 11221.09, 7747.120000000001, 14182.529999999999, 9605.009999999998, 5726.69, 2787.2200000000003, 7797.780000000001, 9961.11, 2498.0699999999997, 3631.1499999999996, 6406.15, 7815.67, 15631.850000000002, 7751.310000000001, 8877.57, 8571.470000000001, 1260.69, 13790.699999999999, 10365.5, 4918.65, 8268.52, 5709.7699999999995, 5270.82, 2398.71, 20808.17, 13800.120000000003, 30873.54, 8812.74, 8846.29, 13107.84, 19706.800000000003, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 12197.0, 9121.0, 5564.0, 10249.0, 366.0, 1658.0, 20257.0, 6176.0, 29278.0, 2305.0, 11427.0, 5031.0, 26263.0, 3470.0, 8497.0, 7083.0, 991.0, 3141.0, 18691.0, 17323.0, 24044.0, 1968.0, 8415.0, 12770.0, 28613.0, 5327.0, 9819.0, 7602.0, 1470.0, 3124.0, 20257.0, 17994.0, 26053.0, 2310.0, 9117.0, 13956.0]",1.3178349859339908,134.06658935546875
Technology,Phones,LATAM,all,"[1026.9, 1766.8600000000001, 3346.48, 2149.34, 6841.49, 3400.75, 1310.22, 4103.01, 2168.2200000000003, 11756.91, 4925.08, 13550.0, 422.74, 834.24, 1561.07, 3134.1800000000003, 5017.39, 6006.100000000001, 6756.29, 3434.2, 11552.170000000004, 12189.060000000001, 3161.8199999999997, 8692.019999999999, 3219.48, 2378.16, 2742.22, 5558.99, 5673.120000000001, 8185.259999999999, 2590.1999999999994, 6593.59, 9748.73, 12975.81, 10034.640000000001, 7384.49, 5201.62, 4411.52, 1759.3000000000002, 5954.360000000001, 4544.12, 9855.74, 5568.0, 6907.700000000001, 12551.02, 9092.29, 19374.629999999997, 8299.980000000001, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 3352.0, 3547.0, 6789.0, 3783.0, 7834.0, 6731.0, 6538.0, 5520.0, 7400.0, 11349.0, 8549.0, 14297.0, 7485.0, 5576.0, 6907.0, 3332.0, 7769.0, 8605.0, 10002.0, 11750.0, 6450.0, 11579.0, 13690.0, 17766.0, 10184.0, 5511.0, 8220.0, 1924.0, 8858.0, 9359.0, 12083.0, 14006.0, 7616.0, 14337.0, 16513.0, 22373.0]",0.4192193319662086,103.06889343261719
Technology,Phones,USCA,all,"[2315.3999999999996, 986.6600000000001, 7131.570000000001, 5311.55, 7026.349999999999, 6605.150000000001, 3485.55, 5659.9, 4406.540000000001, 11416.699999999999, 18005.25, 5734.32, 956.0400000000001, 2110.7000000000003, 4760.92, 5840.719999999999, 4525.26, 3438.3600000000006, 4880.99, 7473.84, 11375.58, 5731.73, 8628.12, 9901.84, 2634.36, 3147.94, 9788.369999999999, 3254.9199999999996, 8228.98, 7292.689999999999, 4962.719999999999, 6114.53, 8107.53, 3725.69, 9329.019999999999, 13667.160000000002, 8167.0599999999995, 3627.03, 5979.370000000001, 3648.06, 6790.210000000001, 7341.75, 9828.130000000001, 10649.88, 16008.25, 8939.48, 17297.87, 13852.669999999998, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 6953.0, 7631.0, 7373.0, 2964.0, 7851.0, 9146.0, 4169.0, 9774.0, 13036.0, 14992.0, 12564.0, 21783.0, 11103.0, 9743.0, 9001.0, 5907.0, 8767.0, 8327.0, 8388.0, 7831.0, 14655.0, 12608.0, 14731.0, 21339.0, 11470.0, 9886.0, 8078.0, 5458.0, 8870.0, 9247.0, 8982.0, 8961.0, 15885.0, 14543.0, 16185.0, 24210.0]",0.2974637326705205,88.50444030761719
Technology,Copiers,all,all,"[8965.64, 11553.419999999998, 10345.61, 5768.1900000000005, 14921.51, 18317.739999999998, 13444.779999999999, 23936.56, 25674.870000000003, 26312.179999999997, 29372.609999999997, 28313.710000000003, 14355.990000000002, 7034.98, 19828.04, 28457.92, 32409.630000000005, 30811.529999999995, 14656.960000000001, 39532.670000000006, 35705.64000000001, 29528.710000000006, 33939.700000000004, 41997.229999999996, 15757.380000000001, 21088.03, 17545.879999999997, 19043.75, 46200.10999999999, 47010.55, 31743.030000000002, 38194.880000000005, 43203.53999999999, 48800.19, 43241.479999999996, 42036.84, 34552.18, 23703.98, 52620.0, 25708.34, 32199.659999999996, 44148.68, 25812.780000000002, 42060.75, 67118.27, 74814.27, 69855.85999999999, 57790.26, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 17194.0, 40678.0, 25555.0, 45759.0, 26675.0, 46492.0, 38423.0, 37071.0, 41583.0, 57235.0, 58919.0, 61105.0, 48897.0, 48225.0, 36891.0, 53389.0, 31759.0, 64588.0, 52799.0, 53219.0, 49689.0, 77521.0, 77850.0, 76340.0, 64193.0, 62146.0, 43659.0, 65715.0, 39290.0, 75826.0, 66462.0, 63904.0, 62940.0, 100127.0, 101441.0, 96967.0]",0.5208845985809805,92.47468566894531
